DateTime,AddedIPs,RemovedIPs
1557282124,4,15
1557283323,6,9
1557283923,1,17
1557284522,6,0
1557285124,7,8
1557285723,4,0
1557286922,9,127
1557287523,8,66
1557288123,21,5
1557288723,2,0
1557289322,1,9
1557289923,3,0
1557290523,4,0
1557291123,4,13
1557291723,6,2
1557292923,3,16
1557294123,17,14
1557294723,2,7
1557295323,11,0
1557295923,6,4
1557296524,8,1
1557297723,6,5
1557298922,2,31
1557300122,4,4
1557301322,8,36
1557302523,9,10
1557303723,18,7
1557304923,3,122
1557305522,11,0
1557306124,2,60
1557307323,4,5
1557307922,8,7
1557308523,4,0
1557309724,9,7
1557310324,11,10
1557310923,7,0
1557312123,4,6
1557312722,15,10
1557313322,6,0
1557314523,6,6
1557315723,7,5
1557316926,11,1
1557317523,10,8
1557318123,3,0
1557318722,11,2
1557319324,4,6
1557320522,0,9
1557321123,3,11
1557321722,5,4
1557322922,15,0
1557323522,0,6
1557324124,9,0
1557324723,7,3
1557325322,33,0
1557325923,46,9
1557326522,7,0
1557327724,3,5
1557328323,5,24
1557328923,5,0
1557329523,11,6
1557330123,3,0
1557331322,0,71
1557332523,5,68
1557333722,1,11
1557334322,4,2
1557334923,8,12
1557336123,4,68
1557336723,6,0
1557337323,6,65
1557339124,9,3
1557339723,26,0
1557340323,33,10
1557340923,2,8
1557342123,36,9
1557343323,8,3
1557343924,8,9
1557344522,6,0
1557345123,4,4
1557345723,0,8
1557346923,9,8
1557348123,9,0
1557349322,6,22
1557350523,8,4
1557351723,0,35
1557352922,6,0
1557355323,50,27
1557355922,33,7
1557356522,35,9
1557357723,12,0
1557358922,5,12
1557359522,6,0
1557360722,3,10
1557361922,8,9
1557362523,6,13
1557363123,10,0
1557363723,17,11
1557364923,6,16
1557366123,15,0
1557366722,3,13
1557367323,9,26
1557367923,6,0
1557368523,3,0
1557369123,4,16
1557369722,10,0
1557370924,37,17
1557371523,4,2
1557372123,14,70
1557373322,4,11
1557374523,9,15
1557375723,18,6
1557376923,7,25
1557378123,10,4
1557379323,14,21
1557379923,8,0
1557380522,14,0
1557381123,13,20
1557381722,5,0
1557382923,4,12
1557384123,10,2
1557385323,39,9
1557385922,10,3
1557386523,6,0
1557387723,2,43
1557388923,15,21
1557389525,14,0
1557390125,7,0
1557391323,3,8
1557391922,13,0
1557392523,9,12
1557393724,5,9
1557394924,11,10
1557396123,2,8
1557396723,7,4
1557397322,9,8
1557397922,49,0
1557398523,5,2
1557399723,16,6
1557400324,9,16
1557400923,10,0
1557401523,5,6
1557402122,8,11
1557403322,10,0
1557404522,8,11
1557405123,7,0
1557405723,12,0
1557406323,7,3
1557406923,0,12
1557407523,4,14
1557408123,6,0
1557408723,14,5
1557409323,8,0
1557410523,6,18
1557411723,42,0
1557412923,12,15
1557414123,44,7
1557415322,3,3
1557416523,3,10
1557417122,8,0
1557417722,8,9
1557418323,12,0
1557418922,9,4
1557419523,8,0
1557420123,6,0
1557421322,12,26
1557421922,6,0
1557422523,5,53
1557423723,2,0
1557424923,6,5
1557426123,4,6
1557427322,9,9
1557427923,7,0
1557428523,10,0
1557429722,7,10
1557430323,19,0
1557430922,9,0
1557432123,25,12
1557433322,6,0
1557433923,6,3
1557434522,6,9
1557435123,6,50
1557435723,7,11
1557436923,0,15
1557437522,7,0
1557438122,5,4
1557439323,13,10
1557439923,8,0
1557440522,40,0
1557442322,6,20
1557442922,10,8
1557444122,3,4
1557444723,5,0
1557445323,5,0
1557445923,5,8
1557446524,7,0
1557447722,18,10
1557448323,8,0
1557448922,6,0
1557450123,3,6
1557451323,7,9
1557452523,7,13
1557453723,16,21
1557454323,6,0
1557454924,19,0
1557455522,15,5
1557456123,3,4
1557457323,8,16
1557457922,3,7
1557458524,4,8
1557459723,4,10
1557460923,10,11
1557462122,6,7
1557462723,1,4
1557463323,6,3
1557463922,3,0
1557464522,3,10
1557465124,10,0
1557465722,1,6
1557466323,6,9
1557466923,3,0
1557468122,8,42
1557468723,10,7
1557469322,8,0
1557469924,6,6
1557470523,3,0
1557471723,4,54
1557472922,6,7
1557474122,5,0
1557474723,36,8
1557475323,1,0
1557475923,11,5
1557476523,3,0
1557477723,7,14
1557478323,9,0
1557478923,3,0
1557479522,5,8
1557480122,1,9
1557480722,3,8
1557481323,26,0
1557481922,5,21
1557482523,6,0
1557483723,13,12
