DateTime,AddedIPs,RemovedIPs
1556864651,63,64
1556866566,60,64
1556868487,52,61
1556870432,57,51
1556872351,46,50
1556874517,36,55
1556876410,27,40
1556878333,55,23
1556880270,58,56
1556882170,47,54
1556884235,56,51
1556886275,48,53
1556888186,55,49
1556890092,44,57
1556894168,54,41
1556896341,56,55
1556898251,56,55
1556904006,50,55
1556905946,60,54
1556907850,57,55
1556909765,45,53
1556911685,51,51
1556913629,54,54
1556915550,49,52
1556917453,53,47
1556919366,51,54
1556923489,55,49
1556925384,48,57
1556927296,59,50
1556929214,55,58
1556931151,57,50
1556933055,67,61
1556934971,57,68
1556936913,58,56
1556938839,64,59
1556940758,59,65
1556942666,46,54
1556944573,53,45
1556946521,55,58
1556948415,61,53
1556950336,56,62
1556952272,58,58
1556954176,57,57
1556956115,59,60
1556958035,59,60
1556959933,47,56
1556961853,13,50
1556963771,33,14
1556965963,54,29
1556967875,48,47
1556969774,46,53
1556971620,59,48
1556973607,57,56
1556975552,54,59
1556977448,59,53
1556979380,53,62
1556981293,63,52
1556983207,52,63
1556985163,50,48
1556987050,58,51
1556988970,57,57
1556990906,56,59
1556992839,56,52
1556994754,43,57
1556996658,54,44
1556998572,54,55
1557000511,59,56
1557002426,57,61
1557004344,62,56
1557008189,58,58
1557010091,64,63
1557012005,58,63
1557013943,55,56
1557017765,60,57
1557019710,61,60
1557021626,52,60
1557023555,64,53
1557025458,57,60
1557027371,54,62
1557029292,56,46
1557031228,54,60
1557033133,60,55
1557035052,66,61
1557036992,51,66
1557038892,57,50
1557040805,54,52
1557042745,52,59
1557044647,29,54
1557046565,49,30
1557048492,20,53
1557050442,29,18
1557052358,58,27
1557054254,51,58
1557056189,50,47
1557058102,47,51
1557060025,45,46
1557061930,62,48
1557063848,52,61
1557065791,67,53
1557067693,69,69
1557069626,62,69
1557071529,66,61
1557073451,52,63
1557075386,58,50
1557077291,62,62
1557079221,62,63
1557081156,47,60
1557083052,58,49
1557084987,61,58
1557086918,55,61
1557088830,47,55
1557090761,51,43
1557094590,50,51
1557098415,47,44
1557100330,51,52
1557102272,59,56
1557104168,50,57
1557106091,61,54
1557108041,55,60
1557109955,56,51
1557111854,58,58
1557114039,59,56
1557115935,51,55
1557117853,56,50
1557119793,53,58
1557121691,40,55
1557123631,45,38
1557127449,57,48
1557129366,51,55
1557131305,40,52
1557133217,39,44
1557135159,13,42
1557137325,10,12
1557139213,52,10
1557141158,39,45
1557143053,46,36
1557144976,54,51
1557146891,65,55
1557148831,50,64
1557150750,54,51
1557152664,38,56
1557154574,62,38
1557156513,63,63
1557158437,62,61
1557160359,56,65
1557162277,64,54
1557164192,51,60
1557166111,49,48
1557169933,40,52
1557171861,43,41
1557173774,55,42
1557175693,50,54
1557177633,49,50
1557179530,45,49
1557181475,61,49
1557183396,44,59
1557185288,63,45
1557187356,60,60
1557189498,59,63
1557191557,57,61
1557194240,57,54
1557196362,54,56
1557198250,45,58
1557200169,47,42
1557202089,41,46
1557204017,41,40
1557205936,51,43
1557207850,60,50
1557209779,50,65
1557211936,57,47
1557213849,58,56
1557215765,57,54
1557217685,60,63
1557219622,41,63
1557221531,18,40
1557223462,49,17
1557225373,51,49
1557227289,49,50
1557229211,51,50
1557231141,58,47
1557233048,68,61
1557234970,45,69
1557236890,52,41
1557238824,47,54
1557240731,55,50
1557242652,60,56
1557244569,60,57
1557246488,56,61
1557248434,52,57
1557250362,43,49
1557252257,55,42
1557254170,49,56
1557256097,53,48
1557258011,39,47
1557259934,40,40
1557261852,49,43
1557263771,47,49
1557265694,53,48
1557267609,47,57
1557269535,61,44
1557271451,59,60
1557273370,51,63
1557275397,61,49
1557277231,54,63
1557279136,59,53
1557281060,50,48
1557282971,45,59
1557284892,40,36
1557286810,57,50
1557288733,45,58
1557290648,52,43
1557292570,49,54
1557294490,67,47
1557296426,54,67
1557298343,46,56
1557300251,49,48
1557302169,43,49
1557304089,32,44
1557306023,46,32
1557307938,17,44
1557310103,39,14
1557312010,39,36
1557313931,34,44
1557315850,45,36
1557317777,46,42
1557319694,46,46
1557321611,47,44
1557323533,49,48
1557325448,41,51
1557327368,48,41
1557329287,46,45
1557331253,60,49
1557333131,40,61
1557335058,42,40
1557336967,45,38
1557339400,34,45
1557343208,53,37
1557345132,44,45
1557347051,61,51
1557348969,52,62
1557350905,58,46
1557352838,55,63
1557355728,53,52
1557357643,36,55
1557359538,58,42
1557362265,57,54
1557364123,60,51
1557366012,40,62
1557367957,57,42
1557369849,59,54
1557371802,58,59
1557373694,56,60
1557375640,61,55
1557377547,57,64
1557379452,40,63
1557381389,47,32
1557383290,49,49
1557385225,53,50
1557387136,48,53
1557389321,41,46
1557391213,36,40
1557393133,16,37
1557395071,17,22
1557396980,41,15
1557398893,39,41
1557400830,24,40
1557402758,45,22
1557404654,60,43
1557406570,57,60
1557408660,48,54
1557410674,51,53
1557414511,52,52
1557416406,52,51
1557418580,62,49
1557420491,66,64
1557422443,53,61
1557424326,68,56
1557426492,68,70
1557428416,62,71
1557430353,66,59
1557432256,57,67
1557434190,59,56
1557436125,62,60
1557438013,66,61
1557439935,62,66
1557442607,70,63
1557444513,64,68
1557446433,63,65
1557448338,53,63
1557450277,63,52
1557452175,65,61
1557454122,58,66
1557456014,61,58
1557458184,61,61
1557460122,52,61
1557462023,55,55
1557463932,65,54
1557465855,43,64
1557467770,44,45
1557469711,43,43
1557471655,42,43
1557473557,46,42
1557475457,40,43
1557477378,42,45
1557479313,54,40
1557481236,9,56
1557483137,40,9
