DateTime,AddedIPs,RemovedIPs
1557298856,26,140
1557300740,29,139
1557302666,54,136
1557304600,86,126
1557306576,139,128
1557308429,129,125
1557310366,44,116
1557312258,27,139
1557314177,34,142
1557316129,156,137
1557318074,140,119
1557319931,79,129
1557321854,21,119
1557323778,25,121
1557325642,27,111
1557327660,31,127
1557329562,22,36
1557331538,23,8
1557333389,24,20
1557335320,37,20
1557337220,38,14
1557339114,41,30
1557341067,29,44
1557343020,84,26
1557344940,38,30
1557346838,26,25
1557348788,35,35
1557350694,27,30
1557352584,30,27
1557355558,51,35
1557357398,37,43
1557359267,37,14
1557361328,93,29
1557363148,17,27
1557365083,21,27
1557367032,18,24
1557369178,20,43
1557371358,22,29
1557373265,20,42
1557375184,21,22
1557377103,12,26
1557379009,27,61
1557381165,23,50
1557383067,27,28
1557384991,35,30
1557386936,38,19
1557389006,44,54
1557390983,40,94
1557392942,25,133
1557394829,16,136
1557397006,13,51
1557398940,43,23
1557400850,29,45
1557402770,19,162
1557404668,21,134
1557406599,104,69
1557408710,14,30
1557410734,26,30
1557412593,29,23
1557414531,35,32
1557416443,27,19
1557418602,33,26
1557420504,17,27
1557422475,90,37
1557424356,15,35
1557426507,23,37
1557428539,17,55
1557430376,14,68
1557432316,21,35
1557434212,14,34
1557436142,23,27
1557438027,19,29
1557439947,21,24
1557442394,32,52
1557444289,18,39
1557446186,22,89
1557448123,25,26
1557450092,19,20
1557451949,13,15
1557454137,26,21
1557456028,15,17
1557458243,28,27
1557460160,30,19
1557462041,41,18
1557463958,40,17
1557465864,10,23
1557467779,10,22
1557469728,13,26
1557471776,22,34
1557473771,24,33
1557475571,7,42
1557477388,10,38
1557479339,17,27
1557481247,21,17
1557483163,12,14
