DateTime,AddedIPs,RemovedIPs
1557013969,80,124
1557015866,189,118
1557017796,102,102
1557019750,62,102
1557021763,93,81
1557023574,68,62
1557025502,71,61
1557027396,56,70
1557029325,48,73
1557031242,72,75
1557033172,79,84
1557035066,67,69
1557037006,117,71
1557038914,79,83
1557040825,91,61
1557042764,86,64
1557044671,117,51
1557046580,71,66
1557048511,104,60
1557050548,1958,74
1557052373,1539,58
1557054281,1734,53
1557056206,2050,52
1557058141,1045,51
1557060062,1382,59
1557061957,1151,75
1557063867,1350,47
1557065808,984,69
1557067717,980,60
1557069663,906,60
1557071545,755,58
1557073475,1638,54
1557075405,1470,44
1557077310,1035,64
1557079365,1042,45
1557081182,1215,51
1557083172,950,53
1557085029,1163,40
1557086939,1051,54
1557088864,1911,55
1557090780,427,53
1557092712,534,47
1557094611,467,36
1557096565,67,50
1557098449,54,54
1557100347,66,46
1557102310,822,93
1557104203,1054,64
1557106109,962,40
1557108179,991,46
1557109981,964,53
1557111922,922,18
1557114066,1042,35
1557115951,686,42
1557117880,843,41
1557119815,710,51
1557121709,686,46
1557123674,716,54
1557125578,783,34
1557127478,529,44
1557129390,50,41
1557131328,77,49
1557134212,72,74
1557136126,40,68
1557138050,44,53
1557139944,42,60
1557141899,38,535
1557143782,41,158
1557145702,53,35
1557147716,59,47
1557149594,54,36
1557151771,50,51
1557153759,56,46
1557155584,57,33
1557157505,49,54
1557159417,57,384
1557161328,39,1176
1557163235,44,978
1557165121,44,818
1557167087,51,1187
1557169009,44,943
1557170933,46,1064
1557172953,60,936
1557174782,40,1519
1557176712,34,876
1557178590,228,554
1557180551,48,674
1557182466,32,60
1557184379,40,40
1557186656,51,57
1557188808,46,936
1557190979,44,1214
1557193246,46,1286
1557195202,53,938
1557197122,52,1169
1557199015,38,953
1557200935,56,983
1557202862,49,790
1557204902,61,1230
1557206915,44,1849
1557209007,54,2589
1557210976,68,2313
1557212918,69,1564
1557214824,54,1087
1557216992,65,1184
1557218896,66,654
1557220831,62,546
1557222779,92,1060
1557224686,53,1017
1557226578,74,1010
1557228540,60,676
1557230492,63,812
1557232377,90,481
1557234278,88,372
1557236221,83,400
1557238361,80,1047
1557240265,75,564
1557242180,76,461
1557244111,69,75
1557246013,75,79
1557247940,77,80
1557249864,564,78
1557251786,1884,71
1557253694,725,67
1557255745,522,80
1557257550,1342,54
1557259522,802,68
1557261385,561,50
1557263311,656,51
1557265217,456,353
1557267146,51,85
1557269055,48,50
1557270980,41,73
1557272905,44,70
1557274841,59,67
1557276747,208,59
1557278696,796,56
1557280584,795,57
1557282507,733,62
1557285409,773,76
1557287311,302,49
1557289222,221,57
1557291143,571,51
1557293095,925,47
1557294978,1779,59
1557296898,1514,55
1557298911,1349,75
1557300763,1425,50
1557302745,1436,48
1557304615,863,47
1557306625,299,65
1557308443,440,49
1557310372,741,65
1557312264,866,48
1557314183,832,36
1557316135,454,46
1557318094,387,63
1557319954,686,49
1557321861,973,59
1557323793,1423,44
1557325649,912,42
1557327712,1078,38
1557329577,42,42
1557331548,39,49
1557333397,44,48
1557335336,30,46
1557337227,36,35
1557339121,36,88
1557341074,36,30
1557343030,57,89
1557344947,76,105
1557346846,34,53
1557348794,33,51
1557350700,27,44
1557352591,32,50
1557355565,71,50
1557357405,24,47
1557359274,34,50
1557361336,35,55
1557363154,45,63
1557365105,40,84
1557367047,54,79
1557369192,60,135
1557371377,44,46
1557373272,38,48
1557375190,40,52
1557377110,45,43
1557379015,40,42
1557381171,53,74
1557383073,29,83
1557385010,44,66
1557386943,55,69
1557389016,47,63
1557390989,48,206
1557392949,42,606
1557394843,46,973
1557397012,45,1913
1557398946,43,1055
1557400856,50,1071
1557402804,50,475
1557404674,45,357
1557406612,45,807
1557408716,51,1170
1557410740,47,971
1557412598,47,1110
1557414537,56,759
1557416449,47,48
1557418615,71,59
1557420511,49,52
1557422492,51,1266
1557424362,42,1692
1557426512,82,1665
1557428548,183,1569
1557430381,67,1388
1557432326,65,1353
1557434218,42,1396
1557436148,55,1183
1557438058,104,1196
1557439953,50,1020
1557442399,75,1428
1557444294,56,950
1557446191,57,950
1557448128,82,473
1557450109,93,77
1557451954,80,77
1557454151,81,94
1557456034,66,117
1557458249,89,93
1557460169,61,88
1557462048,70,75
1557463964,63,82
1557465870,73,69
1557467785,66,87
1557469734,52,81
1557471788,58,94
1557473777,90,116
1557475733,77,92
1557477619,71,70
1557479553,89,66
1557481469,81,65
1557483399,70,85
