DateTime,AddedIPs,RemovedIPs
1557210746,25,427
1557211476,431,34
1557212169,25,60
1557212894,45,16
1557213618,30,40
1557214336,44,24
1557215076,30,28
1557215768,26,32
1557216498,17,40
1557217225,48,28
1557217944,38,22
1557218651,27,26
1557219396,31,28
1557220088,24,41
1557220812,24,30
1557221538,30,42
1557222292,44,21
1557222967,28,37
1557223940,41,33
1557224649,38,27
1557225377,26,28
1557226094,35,20
1557226811,27,31
1557227533,36,34
1557228257,22,36
1557228972,17,56
1557229690,61,31
1557230438,50,41
1557231145,32,40
1557231859,40,38
1557232572,28,30
1557233303,30,33
1557233918,35,30
1557234736,18,38
1557235458,35,56
1557236200,41,37
1557236894,28,29
1557237630,31,430
1557238338,423,39
1557239048,47,30
1557239771,23,26
1557240492,31,37
1557241229,62,40
1557241930,34,39
1557242656,38,39
1557243371,50,23
1557244100,28,64
1557244822,32,218
1557245533,212,31
1557246250,47,21
1557246972,37,59
1557247695,45,14
1557248438,59,27
1557249146,23,31
1557249853,37,35
1557250569,29,23
1557251293,50,33
1557252020,37,51
1557252738,28,25
1557253449,42,22
1557254173,31,31
1557254897,37,29
1557255626,27,389
1557256330,391,30
1557257052,34,34
1557257768,20,47
1557258494,43,38
1557259220,34,28
1557259937,25,33
1557260671,29,31
1557261371,33,31
1557262090,22,25
1557262827,29,30
1557263537,28,34
1557264254,23,32
1557264968,21,10
1557265698,24,39
1557266467,35,399
1557267136,399,32
1557267851,33,34
1557268573,15,61
1557269297,56,24
1557270019,28,47
1557270730,41,33
1557271455,24,46
1557272172,52,22
1557272894,30,20
1557273630,25,32
1557274345,28,401
1557275050,409,24
1557275798,24,406
1557276495,396,35
1557277235,34,393
1557277934,397,40
1557278656,33,25
1557279369,24,33
1557280105,33,25
1557280816,35,30
1557281532,36,39
1557282248,45,27
1557282975,17,28
1557283691,26,19
1557284415,21,29
1557285132,27,31
1557285857,28,34
1557286570,22,27
1557287295,19,22
1557288029,38,23
1557288739,23,27
1557289460,38,32
1557290171,20,13
1557290896,27,29
1557291622,20,19
1557292335,17,30
1557293051,26,27
1557293773,22,12
1557294494,16,27
1557295227,32,26
1557295932,18,26
1557296652,38,33
1557297372,26,40
1557298094,44,15
1557298824,23,19
1557299532,25,36
1557300255,29,17
1557300968,27,34
1557301696,26,18
1557302419,33,403
1557303142,391,37
1557303851,29,24
1557304571,33,35
1557305294,36,32
1557306026,33,21
1557306731,23,30
1557307469,29,32
1557308169,32,25
1557308896,16,28
1557309611,32,26
1557310332,29,32
1557311052,31,21
1557311776,24,24
1557312493,27,32
1557313224,36,396
1557313935,389,30
1557314653,34,390
1557315373,389,30
1557316090,29,387
1557316820,408,24
1557317531,35,34
1557318251,30,38
1557318970,36,28
1557319701,24,21
1557320430,33,29
1557321351,24,36
1557322093,36,43
1557322810,35,26
1557323537,29,30
1557324255,26,27
1557324973,35,77
1557325942,68,40
1557326659,28,35
1557327372,26,27
1557328101,29,16
1557328819,39,33
1557329537,28,396
1557330277,391,19
1557330971,24,31
1557331940,34,43
1557332651,36,34
1557333371,40,36
1557334091,29,43
1557334816,41,22
1557335534,23,37
1557336256,36,17
1557336971,14,29
1557337695,28,35
1557339403,44,26
1557340090,35,18
1557340813,21,67
1557341528,55,31
1557342262,30,26
1557342998,42,31
1557343718,18,19
1557344407,22,26
1557345135,25,60
1557345851,50,28
1557346601,29,31
1557347313,40,26
1557348039,23,37
1557348754,25,22
1557349482,28,16
1557350201,24,51
1557350908,34,19
1557351613,18,58
1557352330,66,271
1557353053,252,40
1557353776,38,34
1557355731,56,52
1557356409,26,227
1557357129,216,39
1557357864,51,20
1557359244,23,59
1557360156,34,66
1557361304,81,23
1557362268,24,59
1557362916,64,54
1557363640,49,24
1557364330,19,26
1557365052,31,33
1557365768,27,32
1557366494,17,20
1557367467,23,37
1557368182,26,31
1557369139,24,26
1557369853,42,19
1557370571,23,36
1557371310,18,43
1557372259,37,45
1557372970,16,17
1557373697,34,23
1557374417,56,30
1557375153,22,82
1557375849,66,18
1557376572,35,60
1557377550,55,31
1557378256,19,21
1557378980,28,31
1557379687,43,21
1557380411,25,15
1557381140,21,28
1557381851,27,38
1557382574,37,27
1557383294,21,26
1557384030,35,27
1557384757,27,94
1557385473,78,29
1557386193,33,42
1557386913,52,18
1557387631,21,35
1557388346,47,20
1557389324,30,48
1557390026,35,30
1557390758,38,25
1557391469,22,48
1557392190,28,20
1557392909,20,35
1557393628,44,29
1557394358,30,374
1557395075,378,23
1557395789,40,36
1557396540,28,44
1557397226,40,14
1557397954,28,16
1557398673,18,41
1557399387,38,22
1557400112,20,35
1557400833,21,22
1557401571,25,21
1557402254,25,21
1557402967,45,29
1557403694,21,76
1557404408,34,23
1557405147,37,33
1557405854,34,21
1557406573,25,26
1557407296,18,46
1557408011,26,24
1557408675,41,19
1557409703,37,32
1557410411,48,28
1557411139,23,34
1557411850,29,42
1557412573,38,26
1557413291,25,59
1557414019,39,25
1557414728,29,38
1557415697,59,32
1557416410,48,29
1557417134,46,28
1557418126,35,47
1557418828,36,40
1557419558,62,15
1557420270,21,54
1557420989,38,21
1557421714,12,41
1557422447,31,21
1557423151,27,15
1557423872,24,29
1557424588,49,13
1557425305,11,15
1557426028,32,29
1557426755,30,13
1557427472,17,47
1557428185,31,23
1557428919,12,38
1557429626,27,160
1557430357,156,27
1557431074,37,19
1557431789,23,25
1557432763,32,49
1557433467,39,24
1557434193,16,45
1557434908,24,22
1557435638,33,26
1557436353,27,40
1557437054,37,30
1557437779,20,42
1557438495,23,14
1557439459,23,45
1557440170,34,25
1557440891,32,20
1557442610,46,67
1557443289,15,32
1557444018,26,28
1557444734,28,24
1557445455,38,23
1557446167,13,50
1557446896,16,21
1557447608,42,18
1557448342,27,27
1557449052,37,23
1557449770,27,46
1557450741,48,24
1557451453,21,40
1557452179,31,23
1557452890,31,22
1557453640,26,37
1557454332,24,24
1557455052,41,45
1557455773,30,16
1557456494,27,26
1557457211,19,31
1557458191,32,50
1557458887,38,30
1557459615,28,38
1557460328,36,20
1557461053,34,30
1557461771,23,43
1557462491,43,27
1557463209,30,19
1557463935,16,28
1557464655,17,71
1557465378,66,23
1557466086,30,163
1557466831,165,224
1557467546,222,23
1557468278,18,20
1557468992,26,53
1557469714,48,17
1557470428,27,24
1557471157,30,44
1557472123,36,32
1557472829,36,34
1557473561,22,36
1557474268,35,18
1557474992,34,216
1557475717,219,45
1557476429,31,15
1557477153,33,24
1557477872,15,35
1557478586,63,26
1557479316,18,41
1557480027,32,179
1557480763,195,25
1557481450,27,37
1557482172,30,20
1557483141,26,28
1557483850,39,22
