DateTime,Entries,UniqueIPs
1557194240,17287,17716
1557196362,17302,17731
1557198250,17312,17741
1557200169,17314,17742
1557202089,17304,17732
1557204017,17302,17729
1557205936,17302,17728
1557207850,17305,17732
1557209779,17306,17733
1557211936,17311,17738
1557213849,17311,17740
1557215765,17323,17752
1557217685,17323,17752
1557219622,17326,17755
1557221531,17317,17746
1557223462,17323,17752
1557225373,17328,17757
1557227289,17329,17758
1557229211,17333,17762
1557231141,17334,17761
1557233048,17334,17761
1557234970,17339,17766
1557236890,17338,17766
1557238824,17338,17765
1557240731,17338,17765
1557242652,17347,17773
1557244569,17349,17774
1557246488,17344,17770
1557248434,17346,17771
1557250362,17346,17772
1557252257,17338,17765
1557254170,17339,17766
1557256097,17352,17779
1557258011,17354,17781
1557259934,17350,17778
1557261852,17344,17773
1557263771,17355,17784
1557265694,17354,17780
1557267609,17367,17793
1557269535,17371,17797
1557271451,17374,17800
1557273370,17376,17802
1557275397,17369,17795
1557277231,17364,17789
1557279136,17371,17798
1557281060,17366,17792
1557282971,17363,17789
1557284892,17363,17790
1557286810,17368,17795
1557288733,17376,17804
1557290648,17386,17811
1557292570,17382,17807
1557294490,17388,17812
1557296426,17392,17816
1557298343,17383,17807
1557300251,17383,17807
1557302169,17376,17799
1557304089,17368,17791
1557306023,17377,17800
1557307938,17371,17793
1557310103,17380,17802
1557312010,17383,17804
1557313931,17386,17807
1557315850,17382,17802
1557317777,17375,17795
1557319694,17372,17792
1557321611,17368,17787
1557323533,17366,17785
1557325448,17359,17778
1557327368,17356,17775
1557329287,17357,17776
1557331253,17356,17773
1557333131,17344,17761
1557335058,17358,17775
1557336967,17353,17769
1557339400,17351,17766
1557343208,17344,17759
1557345132,17350,17766
1557347051,17354,17770
1557348969,17369,17786
1557350905,17375,17794
1557352838,17383,17802
1557355728,17379,17793
1557357643,17375,17789
1557359538,17380,17796
1557362265,17385,17801
1557364123,17394,17810
1557366012,17394,17810
1557367957,17401,17817
1557369849,17413,17829
1557371802,17429,17845
1557373694,17433,17849
1557375640,17444,17860
1557377547,17449,17864
1557379452,17453,17868
1557381389,17449,17864
1557383290,17454,17869
1557385225,17454,17869
1557387136,17452,17867
1557389321,17455,17870
1557391213,17452,17867
1557393133,17446,17861
1557395071,17445,17860
1557396980,17458,17874
1557398893,17469,17885
1557400830,17468,17885
1557402758,17462,17878
1557404654,17469,17886
1557406570,17464,17881
1557408660,17458,17875
1557410674,17463,17880
1557414511,17459,17876
1557416406,17459,17877
1557418580,17462,17880
1557420491,17484,17902
1557422443,17501,17919
1557424326,17505,17923
1557426492,17507,17926
1557428416,17511,17930
1557430353,17509,17928
1557432256,17510,17929
1557434190,17510,17928
1557436125,17506,17924
1557438013,17506,17925
1557439935,17512,17931
1557442607,17511,17930
1557444513,17515,17933
1557446433,17521,17937
1557448338,17517,17933
1557450277,17522,17936
1557452175,17526,17941
1557454122,17536,17953
1557456014,17514,17929
1557458184,17516,17931
1557460122,17522,17937
1557462023,17535,17950
1557463932,17530,17945
1557465855,17520,17935
1557467770,17507,17922
1557469711,17499,17914
1557471655,17501,17916
1557473557,17498,17913
1557475457,17503,17918
1557477378,17507,17923
1557479313,17517,17934
1557481236,17514,17930
1557483137,17510,17926
