DateTime,AddedIPs,RemovedIPs
1556861304,33,105
1556863377,33,82
1556865404,39,93
1556867315,36,92
1556869254,40,85
1556871154,41,75
1556873094,24,75
1556875006,33,67
1556876921,30,74
1556878884,37,62
1556880795,39,56
1556882692,40,59
1556884629,39,45
1556886844,36,64
1556888686,37,51
1556890589,33,52
1556892784,44,66
1556894668,40,66
1556896614,33,67
1556898525,36,69
1556900426,24,71
1556902376,35,55
1556904270,43,22
1556906186,28,22
1556908140,250,28
1556910173,90,19
1556911981,41,11
1556913882,21,25
1556915785,36,31
1556917729,26,29
1556919650,24,26
1556921546,12,38
1556923511,21,37
1556925397,34,36
1556927311,72,32
1556929238,76,29
1556931166,72,34
1556933073,49,26
1556934994,47,33
1556936929,29,34
1556938966,32,53
1556940796,18,32
1556942709,27,29
1556944588,43,40
1556946541,38,36
1556948440,39,29
1556950358,39,40
1556952299,31,32
1556954201,46,30
1556956145,31,40
1556958058,35,34
1556959975,34,36
1556961882,21,27
1556963796,51,29
1556965997,43,51
1556967936,38,38
1556969796,30,39
1556971664,35,36
1556973629,39,30
1556975573,38,40
1556977492,33,48
1556979408,46,40
1556981317,34,37
1556983252,42,44
1556985184,40,39
1556987070,40,28
1556989000,16,42
1556990927,32,50
1556992943,51,93
1556994777,40,151
1556996717,44,62
1556998609,35,33
1557000534,29,28
1557002446,30,35
1557004369,35,34
1557006267,25,19
1557008228,38,13
1557010134,27,20
1557012027,46,57
1557013971,35,67
1557015868,110,72
1557017797,45,59
1557019751,49,57
1557021765,38,41
1557023575,25,22
1557025504,30,24
1557027397,34,24
1557029326,20,28
1557031243,43,47
1557033174,50,36
1557035068,40,44
1557037008,54,45
1557038915,43,33
1557040827,48,48
1557042765,51,27
1557044672,61,27
1557046582,49,39
1557048512,43,34
1557050550,1064,42
1557052375,842,35
1557054286,1217,44
1557056207,2176,38
1557058143,1164,28
1557060064,1505,38
1557061959,1249,39
1557063869,1455,23
1557065810,1027,37
1557067718,1094,27
1557069665,954,34
1557071547,726,20
1557073476,949,23
1557075407,208,20
1557077312,16,17
1557079387,30,40
1557081380,31,26
1557083575,55,29
1557085459,34,28
1557087397,219,30
1557089297,611,27
1557091230,584,15
1557093172,824,24
1557095058,402,21
1557096983,41,22
1557098896,37,32
1557100969,51,22
1557102993,39,66
1557104928,30,24
1557106830,29,40
1557108991,35,18
1557110903,36,19
1557112854,32,16
1557114758,35,24
1557116654,30,23
1557118581,32,29
1557120515,29,31
1557122562,28,31
1557124368,26,25
1557126326,24,33
1557128178,23,36
1557130108,38,37
1557132037,36,36
1557133952,22,25
1557135859,31,29
1557137780,35,31
1557139709,41,28
1557141622,37,498
1557143548,26,373
1557145464,28,23
1557147409,38,61
1557149298,37,43
1557151375,35,40
1557153181,38,32
1557155100,30,27
1557156999,29,36
1557158921,26,47
1557160856,26,33
1557162766,22,24
1557164664,35,21
1557166595,21,23
1557168501,23,29
1557170422,40,36
1557172366,32,22
1557174258,28,399
1557176180,20,596
1557178133,25,614
1557180174,35,925
1557182170,26,89
1557184095,30,29
1557186137,28,39
1557188207,27,50
1557190417,31,27
1557192503,34,33
1557194742,34,35
1557196822,35,29
1557198751,30,40
1557200662,30,30
1557202603,34,31
1557204495,26,77
1557206424,28,505
1557208364,28,1089
1557210278,37,952
1557212205,30,1120
1557214129,28,795
1557216067,31,1127
1557217968,26,767
1557219871,35,563
1557221793,45,711
1557223965,49,1221
1557225858,34,1162
1557227794,35,773
1557229706,26,809
1557231650,43,634
1557233947,48,425
1557236034,47,301
1557237990,37,1038
1557239857,29,543
1557241728,44,565
1557243627,40,41
1557245554,38,43
1557247466,30,43
1557249389,55,39
1557251320,1001,43
1557253225,605,32
1557255154,232,44
1557257074,586,39
1557258986,595,52
1557260903,588,36
1557262991,774,37
1557264985,632,40
1557266905,29,36
1557268818,23,35
1557270746,22,37
1557272678,15,33
1557274842,46,34
1557276747,179,35
1557278696,808,40
1557280584,799,30
1557282509,654,37
1557285410,798,50
1557287312,304,27
1557289223,212,31
1557291144,594,28
1557293096,449,34
1557294978,623,33
1557296899,535,34
1557298920,315,40
1557300764,418,30
1557302747,364,35
1557304617,34,27
1557306626,35,32
1557308444,30,36
1557310373,29,37
1557312265,26,32
1557314184,50,18
1557316136,24,31
1557318095,27,28
1557319955,27,38
1557321862,32,21
1557323795,642,24
1557325651,1447,24
1557327718,1583,21
1557329579,26,32
1557331551,34,26
1557333399,37,29
1557335338,27,29
1557337229,16,17
1557339123,21,56
1557341077,18,22
1557343032,42,116
1557344949,28,95
1557346848,24,49
1557348797,22,28
1557350702,29,15
1557352593,38,17
1557355567,41,32
1557357407,16,28
1557359276,20,27
1557361338,32,31
1557363156,33,47
1557365108,35,71
1557367049,32,62
1557369194,38,58
1557371379,41,33
1557373274,29,33
1557375192,33,30
1557377114,24,30
1557379017,26,25
1557381173,30,55
1557383075,27,84
1557385012,26,31
1557386945,31,43
1557389023,34,47
1557390991,32,126
1557392951,33,418
1557394845,28,720
1557397014,38,1518
1557398948,29,1796
1557400858,45,1708
1557402806,31,656
1557404676,24,538
1557406614,31,1323
1557408718,52,1757
1557410742,49,1600
1557412600,27,1672
1557414539,23,1101
1557416450,28,40
1557418617,55,42
1557420513,48,46
1557422493,44,34
1557424363,32,30
1557426514,56,40
1557428549,51,40
1557430383,46,52
1557432329,31,44
1557434219,41,38
1557436150,39,27
1557438060,34,43
1557439954,46,45
1557442401,47,51
1557444295,36,36
1557446192,38,30
1557448130,37,38
1557450112,42,58
1557451955,40,46
1557454153,48,49
1557456035,35,55
1557458251,43,58
1557460171,36,47
1557462049,50,33
1557463966,31,40
1557465871,40,44
1557467786,31,25
1557469735,38,37
1557471790,35,43
1557473778,32,49
1557475734,52,50
1557477621,35,44
1557479555,35,42
1557481471,28,32
1557483401,48,52
