DateTime,AddedIPs,RemovedIPs
1556750435,6,0
1556752330,3,142
1556754277,6,3
1556756180,4,3
1556758368,0,7
1556760257,2,2
1556762204,6,4
1556764098,1,7
1556766053,5,6
1556767959,2,1
1556769894,4,3
1556771793,1,4
1556773708,5,1
1556775613,3,4
1556777798,4,1
1556779698,2,3
1556781644,4,5
1556783557,2,2
1556785467,4,5
1556787375,2,4
1556789332,4,1
1556791270,8,5
1556793142,5,1
1556795078,4,1
1556796915,2,3
1556798893,2,4
1556800827,3,2
1556802741,1,3
1556804738,5,2
1556806582,3,3
1556808494,5,1
1556810429,3,4
1556812338,2,3
1556814276,1,1
1556816468,2,4
1556818342,4,0
1556820274,6,6
1556822169,4,4
1556824117,3,1
1556826017,6,5
1556827931,6,3
1556829881,0,2
1556831771,4,2
1556833706,0,5
1556835666,2,2
1556837531,5,5
1556839457,3,3
1556841387,6,7
1556843297,2,1
1556845268,1,0
1556847154,3,3
1556849088,3,6
1556850995,3,4
1556852890,1,3
1556854811,6,1
1556856739,5,3
1556858683,4,2
1556860573,2,4
1556862505,2,3
1556864438,3,3
1556866368,3,2
1556868270,3,4
1556870211,3,2
1556872090,4,4
1556874066,5,3
1556875955,3,10
1556878834,6,12
1556880762,2,4
1556882659,4,0
1556884597,3,2
1556886794,2,1
1556888672,1,2
1556890578,10,6
1556892757,2,2
1556894656,4,3
1556896603,2,5
1556898501,0,5
1556900412,0,2
1556902364,2,1
1556904256,6,4
1556906175,4,7
1556908126,1,3
1556910983,3,7
1556912893,3,7
1556914837,3,4
1556916747,5,0
1556918669,5,5
1556920576,2,1
1556923165,4,3
1556925130,2,4
1556927077,4,5
1556928991,2,3
1556930891,8,0
1556932823,2,3
1556934746,3,5
1556936653,2,5
1556938575,4,3
1556940486,1,4
1556942441,5,5
1556944359,1,4
1556946273,5,3
1556948418,6,1
1556950340,3,3
1556952282,2,3
1556954183,2,1
1556956127,5,6
1556958040,2,3
1556959937,0,5
1556961864,3,5
1556963774,2,5
1556965969,3,4
1556967907,1,1
1556969779,4,6
1556971647,1,5
1556973611,3,2
1556975556,1,4
1556977459,4,3
1556979386,2,2
1556981297,0,3
1556983232,1,2
1556985167,1,0
1556987053,5,1
1556988981,1,4
1556990910,2,4
1556992863,3,4
1556994757,0,1
1556996667,3,3
1556998582,2,3
1557000514,4,0
1557002428,5,6
1557004347,4,3
1557006249,6,4
1557008199,1,1
1557010115,3,2
1557012008,2,3
1557013953,5,3
1557015850,2,3
1557017779,5,7
1557019718,6,1
1557022574,9,7
1557024506,4,2
1557026438,7,3
1557028369,6,4
1557030266,3,2
1557032173,1,4
1557034112,4,3
1557036081,1,5
1557037937,2,2
1557040123,2,2
1557042032,5,5
1557043960,6,2
1557045853,4,0
1557048061,5,4
1557049943,145,2
1557051857,2,1
1557053791,2,1
1557055696,1,4
1557057665,5,0
1557059539,4,3
1557061474,2,1
1557063381,3,3
1557065254,1,2
1557069172,5,2
1557071106,1,1
1557072977,4,4
1557074908,4,0
1557076830,5,3
1557078756,4,3
1557080663,2,2
1557082598,3,3
1557084494,5,2
1557086485,2,5
1557088359,1,3
1557090308,3,6
1557092192,1,3
1557094107,2,3
1557096035,1,4
1557097961,0,3
1557099861,3,5
1557101781,1,1
1557103716,1,4
1557105643,2,4
1557107534,2,6
1557109461,7,3
1557111399,5,4
1557113314,7,6
1557116200,2,4
1557118097,1,2
1557120019,1,1
1557121961,4,1
1557123886,6,1
1557125796,0,2
1557127713,3,2
1557129648,4,5
1557131553,5,5
1557133480,4,6
1557135379,3,8
1557137328,7,0
1557139229,4,2
1557141161,3,2
1557143056,4,2
1557144979,0,3
1557146901,2,4
1557148841,4,4
1557150756,6,3
1557152674,4,1
1557154580,11,1
1557156523,5,4
1557159403,8,6
1557161297,4,3
1557163220,4,4
1557165104,5,4
1557167073,3,2
1557168978,6,3
1557170918,1,5
1557172864,8,4
1557174769,1,3
1557176692,1,4
1557178577,3,2
1557180521,2,2
1557182445,2,1
1557184361,2,1
1557186642,5,3
1557188794,3,1
1557190872,2,1
1557193233,4,3
1557195176,1,7
1557197087,1,5
1557199002,3,7
1557200921,6,3
1557202846,2,2
1557204890,5,146
1557206901,5,2
1557208860,3,3
1557210762,7,5
1557212657,2,0
1557214578,2,5
1557216516,4,3
1557218419,5,5
1557220348,3,5
1557222302,3,4
1557224176,1,9
1557226111,4,2
1557228018,2,1
1557229986,3,5
1557231893,3,1
1557233933,3,2
1557235939,6,4
1557237884,2,7
1557239810,3,5
1557241698,3,9
1557243612,2,4
1557245540,4,6
1557247451,5,4
1557249373,29,6
1557251300,118,2
1557253211,2,4
1557255130,4,3
1557257059,3,3
1557258971,2,5
1557260890,4,2
1557262846,1,2
1557264737,8,2
1557266680,4,4
1557268582,1,1
1557270493,4,1
1557272413,1,4
1557274353,3,5
1557276257,4,2
1557278180,1,1
1557280112,4,5
1557282031,5,1
1557283949,2,3
1557285865,2,3
1557287772,3,3
1557289695,3,3
1557291645,3,4
1557293535,4,6
1557295458,3,6
1557297379,3,5
1557299309,1,3
1557301231,3,3
1557303150,6,1
1557305074,0,3
1557306982,3,3
1557308919,5,3
1557310811,1,2
1557312732,1,5
1557314662,5,1
1557316579,1,3
1557318514,6,2
1557320454,2,5
1557322337,7,3
1557324312,30,3
1557326174,3,2
1557328219,8,3
1557330286,4,2
1557332171,5,5
1557334100,3,7
1557336008,6,4
1557339096,3,7
1557341052,1,3
1557343006,1,2
1557344920,7,2
1557346808,2,1
1557348772,5,2
1557350676,1,5
1557352568,4,5
1557355544,12,5
1557357384,8,1
1557359253,1,1
1557361313,3,4
1557363134,0,3
1557365067,10,2
1557367000,2,3
1557369148,1,5
1557371318,1,3
1557373235,10,3
1557375162,2,3
1557377080,4,3
1557378988,4,2
1557381149,9,4
1557383054,1,2
1557384969,2,1
1557386921,4,2
1557388924,1,3
1557390768,5,73
1557392667,4,74
1557394584,2,5
1557396550,10,2
1557398412,5,0
1557400335,1,2
1557402265,3,2
1557404199,6,2
1557406098,5,2
1557408019,5,3
1557409949,0,33
1557411860,5,4
1557413787,4,9
1557415706,2,2
1557417673,2,5
1557419569,3,3
1557421498,2,6
1557423616,1,2
1557425538,3,2
1557427481,4,1
1557429375,1,2
1557431293,1,5
1557433220,4,3
1557435134,3,5
1557437062,1,1
1557438993,3,3
1557442381,5,10
1557444277,1,6
1557446175,4,1
1557448111,3,4
1557450993,7,11
1557452898,7,3
1557454829,3,4
1557456732,7,1
1557458676,2,10
1557460575,0,4
1557462500,6,2
1557464462,5,6
1557466379,4,2
1557468289,3,8
1557470173,2,2
1557472131,2,1
1557474016,2,4
1557475936,3,3
1557477900,2,4
1557479776,1,4
1557481695,2,3
1557483638,0,7
